x,y,rho_n,Temp
337.265625,219.9375,0.009445549187039437,5.0
337.33203130000004,221.0625,0.0010235115218154567,5.00126269755074
337.546875,220.640625,0.0041817756462744216,5.005347891482368
337.898438,221.199219,-1.8715640148769808e-09,5.012032765342692
338.179688,220.289062,0.006813666159784737,5.017380656825061
338.45703100000003,220.785156,0.0030997796233477315,5.022654257775797
338.945313,220.433594,0.0057316626506024315,5.031938805860397
339.296875,220.640625,0.0041817756462744216,5.038623660705996
339.78515600000003,220.21875,0.007340039770733386,5.047908189775872
340.210938,221.0625,0.0010235115218154567,5.056004317531057
340.699219,221.136719,0.00046788910983741605,5.065288846600932
341.19140600000003,220.921875,0.002076266229968371,5.0746476471877155
341.609375,220.714844,0.003626153234296381,5.08259521289436
342.101563,220.570312,0.004708156743478797,5.0919540324958685
342.59375,220.714844,0.003626153234296381,5.101312833082651
342.945313,220.640625,0.0041817756462744216,5.1079977069429745
343.433594,220.992187,0.0015498926190197215,5.1172822360128505
343.855469,220.785156,0.0030997796233477315,5.1253040732364035
344.34375,220.785156,0.0030997796233477315,5.134588602306279
344.839844,220.851562,0.002602647327172747,5.144021693424694
345.398438,220.992187,0.0015498926190197215,5.1546432048725235
345.960938,220.851562,0.002602647327172747,5.165338987837261
346.51953100000003,220.640625,0.0041817756462744216,5.1759604802703665
347.011719,220.992187,0.0015498926190197215,5.185319299871874
347.5,220.785156,0.0030997796233477315,5.194603828941749
347.851563,220.785156,0.0030997796233477315,5.2012887028020725
348.34375,220.992187,0.0015498926190197215,5.210647503388855
348.835938,220.785156,0.0030997796233477315,5.220006322990363
349.25390600000003,220.851562,0.002602647327172747,5.227953869682284
349.67578100000003,221.199219,-1.8715640148769808e-09,5.235975706905837
349.95703100000003,220.785156,0.0030997796233477315,5.241323598388205
350.308594,221.136719,0.00046788910983741605,5.248008472248529
350.796875,220.921875,0.002076266229968371,5.257293001318404
351.355469,220.785156,0.0030997796233477315,5.267914512766234
351.70703100000003,221.0625,0.0010235115218154567,5.274599367611833
352.058594,220.507812,0.005176047724880117,5.281284241472156
352.41015600000003,220.21875,0.007340039770733386,5.287969096317754
352.761719,220.433594,0.0057316626506024315,5.294653970178078
353.25,220.714844,0.003626153234296381,5.303938499247953
353.8125,220.714844,0.003626153234296381,5.31463428221269
354.371094,220.152344,0.007837172066908371,5.325255793660521
354.867188,220.640625,0.0041817756462744216,5.334688884778935
355.28125,220.785156,0.0030997796233477315,5.342562159953949
355.777344,220.507812,0.005176047724880117,5.351995251072364
356.339844,221.136719,0.00046788910983741605,5.362691034037102
356.828125,220.714844,0.003626153234296381,5.371975563106976
357.386719,220.714844,0.003626153234296381,5.382597074554807
357.87890600000003,220.992187,0.0015498926190197215,5.39195587514159
358.367188,220.21875,0.007340039770733386,5.40124042322619
358.929688,221.0625,0.0010235115218154567,5.411936206190927
359.5625,220.714844,0.003626153234296381,5.423968952518894
359.984375,220.785156,0.0030997796233477315,5.431990789742447
360.335938,220.507812,0.005176047724880117,5.438675663602771
360.542969,220.992187,0.0015498926190197215,5.442612301190278
361.03125,220.851562,0.002602647327172747,5.451896830260153
361.527344,220.785156,0.0030997796233477315,5.461329921378568
361.945313,220.570312,0.004708156743478797,5.469277487085213
362.230469,220.921875,0.002076266229968371,5.4746996500844896
362.648438,221.136719,0.00046788910983741605,5.482647215791135
363.070313,221.0625,0.0010235115218154567,5.490669053014688
363.62890600000003,220.714844,0.003626153234296381,5.501290545447794
364.261719,220.851562,0.002602647327172747,5.5133233107904855
364.89453100000003,220.851562,0.002602647327172747,5.525356057118453
365.453125,220.507812,0.005176047724880117,5.535977568566282
366.011719,221.0625,0.0010235115218154567,5.546599080014113
366.714844,220.851562,0.002602647327172747,5.5599688087200345
367.414063,220.851562,0.002602647327172747,5.5732642659090486
368.117188,220.921875,0.002076266229968371,5.586633994614971
368.609375,220.992187,0.0015498926190197215,5.595992795201753
369.09765600000003,220.785156,0.0030997796233477315,5.605277324271629
369.730469,220.851562,0.002602647327172747,5.617310089614321
370.36328100000003,220.082031,0.008363553164112747,5.629342835942288
370.921875,220.570312,0.004708156743478797,5.6399643473901175
371.480469,220.921875,0.002076266229968371,5.650585858837948
371.97265600000003,221.0625,0.0010235115218154567,5.659944659424731
372.53515600000003,220.082031,0.008363553164112747,5.670640442389468
373.023438,220.851562,0.002602647327172747,5.679924990474069
373.515625,221.136719,0.00046788910983741605,5.689283791060851
374.007813,220.851562,0.002602647327172747,5.698642610662358
374.496094,220.992187,0.0015498926190197215,5.707927139732234
374.917969,220.363281,0.006258043747806807,5.715948976955787
375.40625,220.785156,0.0030997796233477315,5.7252335060256625
375.83203100000003,221.199219,-1.8715640148769808e-09,5.733329614766123
376.183594,220.714844,0.003626153234296381,5.740014488626446
376.53515600000003,220.851562,0.002602647327172747,5.746699343472045
376.8125,220.992187,0.0015498926190197215,5.751972963437506
377.230469,220.992187,0.0015498926190197215,5.759920529144152
377.792969,220.785156,0.0030997796233477315,5.770616312108889
378.28515600000003,220.992187,0.0015498926190197215,5.779975112695672
378.703125,220.0117187,0.008889929020938214,5.7879226784023174
379.054688,220.0117187,0.008889929020938214,5.794607552262641
379.40625,221.0625,0.0010235115218154567,5.801292407108239
379.89453100000003,220.785156,0.0030997796233477315,5.810576936178115
380.31640600000003,221.136719,0.00046788910983741605,5.818598773401668
380.742188,220.714844,0.003626153234296381,5.826694901156853
381.09375,220.570312,0.004708156743478797,5.833379756002451
381.511719,220.289062,0.006813666159784737,5.841327321709097
381.789063,220.082031,0.008363553164112747,5.846600941674558
382.210938,220.851562,0.002602647327172747,5.854622778898111
382.773438,220.992187,0.0015498926190197215,5.865318561862849
383.33203100000003,220.851562,0.002602647327172747,5.875940054295954
383.828125,221.0625,0.0010235115218154567,5.885373145414369
384.386719,221.136719,0.00046788910983741605,5.895994656862199
385.648438,221.136719,0.00046788910983741605,5.919985897015951
386.06640600000003,220.363281,0.006258043747806807,5.927933443707872
386.48828100000003,221.0625,0.0010235115218154567,5.935955280931425
386.980469,220.082031,0.008363553164112747,5.945314100532933
387.47265600000003,220.921875,0.002076266229968371,5.954672901119715
388.03125,220.714844,0.003626153234296381,5.965294412567545
388.664063,220.992187,0.0015498926190197215,5.9773271779102375
389.36328100000003,220.0117187,0.008889929020938214,5.990622616084527
390.136719,220.851562,0.002602647327172747,6.005329327168403
390.90625,220.992187,0.0015498926190197215,6.019961747720647
391.53515600000003,220.570312,0.004708156743478797,6.031920222531707
392.03125,221.0625,0.0010235115218154567,6.041353313650122
392.449219,220.921875,0.002076266229968371,6.0493008793567675
393.007813,220.921875,0.002076266229968371,6.059922390804598
393.640625,221.0625,0.0010235115218154567,6.071955137132565
394.34375,221.136719,0.00046788910983741605,6.085324865838486
395.183594,220.507812,0.005176047724880117,6.101294268768686
396.09375,220.714844,0.003626153234296381,6.118600635062114
396.933594,220.992187,0.0015498926190197215,6.134570037992313
397.710938,220.992187,0.0015498926190197215,6.149351020593096
398.339844,220.785156,0.0030997796233477315,6.161309495404156
399.039063,220.785156,0.0030997796233477315,6.17460495259317
399.742188,220.851562,0.002602647327172747,6.187974681299092
400.234375,221.136719,0.00046788910983741605,6.197333481885875
400.72265600000003,221.136719,0.00046788910983741605,6.206618010955751
401.28515600000003,220.363281,0.006258043747806807,6.217313793920487
401.70703100000003,220.992187,0.0015498926190197215,6.225335631144041
402.058594,220.570312,0.004708156743478797,6.232020505004364
402.476563,220.640625,0.0041817756462744216,6.23996807071101
402.898438,220.507812,0.005176047724880117,6.247989907934563
403.386719,220.363281,0.006258043747806807,6.257274437004439
403.882813,220.714844,0.003626153234296381,6.266707528122853
404.371094,220.570312,0.004708156743478797,6.275992057192729
404.792969,220.785156,0.0030997796233477315,6.284013894416282
405.140625,220.433594,0.0057316626506024315,6.290624477744973
405.632813,220.640625,0.0041817756462744216,6.29998329734648
406.05078100000003,220.785156,0.0030997796233477315,6.307930844038402
406.542969,220.851562,0.002602647327172747,6.317289663639909
407.03125,220.433594,0.0057316626506024315,6.326574192709784
407.45703100000003,220.640625,0.0041817756462744216,6.334670301450245
407.734375,220.785156,0.0030997796233477315,6.339943921415705
407.945313,220.363281,0.006258043747806807,6.343954849534844
408.085938,220.785156,0.0030997796233477315,6.346628795276029
408.16015600000003,221.0625,0.0010235115218154567,6.348040030156167
408.226563,220.714844,0.003626153234296381,6.349302741017214
408.50390600000003,221.0625,0.0010235115218154567,6.354576341967951
409.0,220.992187,0.0015498926190197215,6.364009433086364
409.351563,220.570312,0.004708156743478797,6.370694306946688
409.632813,220.714844,0.003626153234296381,6.376042198429057
409.839844,220.992187,0.0015498926190197215,6.379978836016564
410.117188,220.363281,0.006258043747806807,6.385252455982025
410.328125,221.0625,0.0010235115218154567,6.389263365086439
410.679688,219.8671875,0.009971926541115894,6.395948238946763
411.03125,220.785156,0.0030997796233477315,6.40263309379236
411.382813,220.0117187,0.008889929020938214,6.409317967652684
411.66015600000003,221.136719,0.00046788910983741605,6.414591568603421
412.152344,220.785156,0.0030997796233477315,6.423950388204929
412.64453100000003,221.136719,0.00046788910983741605,6.4333091887917115
412.996094,220.992187,0.0015498926190197215,6.439994062652035
413.203125,220.921875,0.002076266229968371,6.443930700239541
413.414063,220.785156,0.0030997796233477315,6.44794162835868
413.695313,220.21875,0.007340039770733386,6.453289519841048
413.97265600000003,220.570312,0.004708156743478797,6.458563120791785
414.324219,221.0625,0.0010235115218154567,6.465247994652109
414.746094,220.785156,0.0030997796233477315,6.473269831875662
415.09765600000003,221.0625,0.0010235115218154567,6.4799546867212605
415.449219,220.921875,0.002076266229968371,6.486639560581583
415.94140600000003,220.921875,0.002076266229968371,6.4959983611683665
416.5,220.570312,0.004708156743478797,6.506619872616196
417.132813,220.785156,0.0030997796233477315,6.518652637958888
417.69140600000003,220.21875,0.007340039770733386,6.529274130391993
418.39453100000003,220.851562,0.002602647327172747,6.5426438590979155
419.027344,220.640625,0.0041817756462744216,6.554676624440607
419.585938,220.851562,0.002602647327172747,6.565298135888437
420.289063,220.640625,0.0041817756462744216,6.578667864594358
420.921875,220.433594,0.0057316626506024315,6.590700610922326
421.617188,220.714844,0.003626153234296381,6.603921796594433
422.390625,220.785156,0.0030997796233477315,6.618628488663584
423.234375,220.921875,0.002076266229968371,6.63467216311069
423.933594,221.136719,0.00046788910983741605,6.647967620299705
424.56640600000003,220.851562,0.002602647327172747,6.660000366627672
425.054688,221.199219,-1.8715640148769808e-09,6.669284914712272
425.757813,220.785156,0.0030997796233477315,6.682654643418194
426.45703100000003,221.199219,-1.8715640148769808e-09,6.695950081592484
427.16015600000003,220.570312,0.004708156743478797,6.709319810298405
427.789063,220.851562,0.002602647327172747,6.72127830412419
428.277344,220.640625,0.0041817756462744216,6.730562833194066
428.984375,221.0625,0.0010235115218154567,6.744006833416894
429.61328100000003,220.433594,0.0057316626506024315,6.755965308227955
430.171875,220.785156,0.0030997796233477315,6.766586819675784
430.66015600000003,220.289062,0.006813666159784737,6.77587134874566
431.15625,220.363281,0.006258043747806807,6.785304439864074
431.574219,220.640625,0.0041817756462744216,6.793252005570721
432.070313,220.289062,0.006813666159784737,6.802685096689135
432.62890600000003,221.0625,0.0010235115218154567,6.813306589122241
433.05078100000003,220.363281,0.006258043747806807,6.821328426345794
433.398438,220.363281,0.006258043747806807,6.82793902868921
433.746094,220.921875,0.002076266229968371,6.834549612017901
434.171875,220.507812,0.005176047724880117,6.842645720758361
434.523438,220.570312,0.004708156743478797,6.849330594618684
434.804688,220.363281,0.006258043747806807,6.854678486101053
435.152344,220.785156,0.0030997796233477315,6.861289069429745
435.714844,220.363281,0.006258043747806807,6.8719848523944815
436.203125,218.191406,0.022517255351503063,6.881269381464357
436.835938,216.996094,0.0314656666276758,6.893302146807049
437.11328100000003,216.507812,0.03512107053456548,6.898575747757786
437.328125,212.996094,0.061410689437361055,6.902660947393832
437.81640600000003,210.195312,0.08237805965610012,6.911945476463707
438.167969,209.773437,0.08553632378055909,6.9186303503240305
438.51953100000003,205.140625,0.12021873903380509,6.925315205169629
438.80078100000003,202.058594,0.14329161118259448,6.9306630966519975
439.21875,200.585937,0.1543162980465551,6.938610662358643
439.710938,196.59375,0.18420283074043753,6.9479694819601505
440.12890600000003,193.433594,0.20786056661597851,6.955917028652072
440.621094,190.070312,0.23303895566732946,6.9652758482535795
441.183594,188.246094,0.24669551807228918,6.975971631218317
441.671875,183.964844,0.2787460502982805,6.985256160288192
442.167969,182.144531,0.29237337887472215,6.994689251406608
442.51953100000003,181.300781,0.2986899071236402,7.0013741062522055
443.007813,177.167969,0.3296291945256755,7.010658654336806
443.636719,175.625,0.3411802550005849,7.022617129147866
444.26953100000003,173.871094,0.35431044379459586,7.034649875475833
445.039063,171.699219,0.37056965539829223,7.049282315042802
445.59765600000003,170.4375,0.38001520645689557,7.059903807475907
446.023438,168.960937,0.39106913463562987,7.067999935231092
446.58203100000003,167.421875,0.40259094630950987,7.078621427664197
447.140625,167.628906,0.40104105930518186,7.089242939112028
447.636719,165.242187,0.4189086480290092,7.098676030230443
448.125,164.753906,0.42256404444964324,7.1079605593003174
448.683594,163.773437,0.42990408609194053,7.118582070748149
449.179688,162.296875,0.4409580067844192,7.128015161866562
449.667969,160.96875,0.45090069013919754,7.137299690936439
450.371094,160.40625,0.4551117089718095,7.150669419642361
451.06640600000003,158.441406,0.4698210335711779,7.163890586299742
451.5625,158.722656,0.46771552415487194,7.173323677418157
452.121094,158.371094,0.47034740718212653,7.183945188865987
452.683594,156.550781,0.4839747357585682,7.194640971830725
453.242188,152.414062,0.5149432719616329,7.205262483278554
454.015625,148.273437,0.5459410494794712,7.219969175347706
454.648438,147.36328099999997,0.5527547100245644,7.232001940690398
455.28125,143.578125,0.5810913557141186,7.244034687018365
455.76953100000003,142.246094,0.5910632803836706,7.253319216088241
456.19140600000003,141.402344,0.5973798086325885,7.261341053311794
456.47265600000003,140.76953099999997,0.6021172085624051,7.266688944794162
456.890625,138.671875,0.6178207977541232,7.274636510500808
457.449219,134.320312,0.6503977110773189,7.285258021948639
458.078125,131.65625,0.6703415604164229,7.297216496759697
458.640625,130.601562,0.6782372244706983,7.307912279724436
459.136719,128.429687,0.6944964360743946,7.317345370842851
459.414063,127.167969,0.7039419796467423,7.322618990808312
459.621094,125.277344,0.7180956818341326,7.326555628395819
459.835938,122.39843699999999,0.7396479157796234,7.330640828031864
459.902344,121.35156199999999,0.7474850897180958,7.331903519878187
460.117188,118.40625,0.7695344484735056,7.3359887195142335
460.324219,116.089844,0.7868756561001287,7.339925357101741
460.605469,112.86718699999999,0.8110012904433268,7.345273248584109
461.027344,110.96875,0.8252134752602643,7.3532950858076624
461.375,108.371094,0.8446601923031933,7.359905669136353
461.589844,106.625,0.8577318984676571,7.363990868772399
461.66015600000003,106.625,0.8577318984676571,7.365327832135629
461.726563,107.11328099999999,0.8540765020470231,7.366590542996676
461.726563,106.41015599999999,0.8593402755877881,7.366590542996676
461.726563,106.625,0.8577318984676571,7.366590542996676
461.726563,105.5,0.866153936132881,7.366590542996676
462.007813,105.5,0.866153936132881,7.371938434479045
462.148438,104.72656199999999,0.8719440907708504,7.3746123802202295
462.22265600000003,103.886719,0.878231370218739,7.376023615100366
462.5,102.27343699999999,0.8903088117908529,7.381297235065827
462.78125,102.203125,0.8908351854018014,7.386645126548196
463.199219,100.3125,0.9049888875891917,7.394592692254843
463.41015600000003,100.94140599999999,0.9002807364604049,7.398603601359256
463.621094,99.890625,0.9081471517136507,7.402614529478395
463.765625,99.1875,0.9134109252544157,7.405362746736486
464.109375,99.1875,0.9134109252544157,7.41189905854827
464.605469,97.574219,0.9254883593402737,7.421332149666686
464.953125,97.855469,0.9233828499239677,7.427942732995376
465.23828100000003,96.45703099999999,0.9338519143759505,7.433364895994653
465.58593800000006,96.527344,0.933325533278746,7.43997549833807
466.00390600000003,95.47656199999999,0.9411919560182478,7.44792304502999
466.28515600000003,95.683594,0.939642061527664,7.453270936512358
466.5,95.121094,0.943853080360276,7.4573561361484035
466.91406300000006,94.140625,0.9511931220025734,7.465229430338144
467.61718800000006,94.34765599999999,0.9496432349982455,7.478599159044066
468.386719,93.089844,0.9590595372558194,7.4932315795963085
468.953125,92.527344,0.9632705560884314,7.504001634077953
469.30078100000003,91.757812,0.9690314694116271,7.510612217406645
469.792969,90.492187,0.9785062617850041,7.519971037008153
470.42578100000003,89.933594,0.9826880318165867,7.532003783336119
470.91406300000006,90.144531,0.981108903497485,7.54128833142072
471.47265600000003,89.089844,0.9890045600655047,7.5519098238538245
472.105469,89.089844,0.9890045600655047,7.563942589196516
472.73828100000003,89.023437,0.9895016998479355,7.575975335524484
473.296875,89.089844,0.9890045600655047,7.586596846972314
473.71875,89.234375,0.987922564042578,7.594618684195867
474.20703100000003,88.8125,0.9910808281670371,7.603903213265743
474.63281300000006,88.53125,0.9931863375833431,7.611999341020928
475.05468800000006,88.671875,0.99213358287519,7.620021178244482
475.39843800000006,88.8125,0.9910808281670371,7.626557490056266
475.824219,88.882812,0.9905544545560884,7.634653598796724
476.246094,86.566406,1.0078956621827113,7.642675436020278
476.589844,87.550781,1.0005263792256405,7.649211747832062
476.94531300000006,89.441406,0.98637267703825,7.655970893209293
477.22265600000003,88.8125,0.9910808281670371,7.661244494160028
477.78906300000006,87.828125,0.9984501111241081,7.672014567656399
478.41406300000006,87.40625,1.0016083752485672,7.6838987709505515
479.261719,88.671875,0.99213358287519,7.700016716914565
479.890625,88.25,0.9952918469996491,7.711975191725624
480.52343800000006,88.460937,0.9937127186805474,7.724007957068316
481.08593800000006,88.179687,0.9958182280968534,7.734703740033054
481.64453100000003,88.320312,0.9947654733887005,7.745325232466159
481.99218800000006,87.691406,0.9994736245174874,7.751935834809576
482.34765600000003,88.25,0.9952918469996491,7.75869496117208
482.765625,88.953125,0.9900280734588841,7.766642526878726
483.11718800000006,88.386719,0.9942683336062698,7.77332740073905
483.25781300000006,88.25,0.9952918469996491,7.776001346480234
483.39453100000003,87.828125,0.9984501111241081,7.778601001689786
483.746094,89.089844,0.9890045600655047,7.785285875550109
484.027344,89.304687,0.9873961904316294,7.790633767032478
484.23828100000003,88.53125,0.9931863375833431,7.794644676136892
484.515625,88.320312,0.9947654733887005,7.799918296102353
484.58593800000006,88.460937,0.9937127186805474,7.801255278480308
484.86718800000006,87.621094,0.9999999981284361,7.806603169962678
485.21875,87.972656,0.9973681151011814,7.813288024808275
485.85156300000006,88.671875,0.99213358287519,7.825320790150967
486.41015600000003,88.738281,0.9916364505790151,7.835942282584072
486.761719,88.738281,0.9916364505790151,7.8426271564443955
487.042969,88.882812,0.9905544545560884,7.847975047926765
487.53125,87.898437,0.9979237375131594,7.857259576996639
488.09765600000003,87.339844,1.002105507544742,7.868029631478284
488.375,88.042969,0.9968417340039771,7.873303251443745
488.72656300000006,87.691406,0.9994736245174874,7.879988125304069
489.074219,88.25,0.9952918469996491,7.886598708632761
489.496094,89.089844,0.9890045600655047,7.894620545856313
490.40625,87.40625,1.0016083752485672,7.911926912149741
491.390625,88.109375,0.996344601707802,7.9306445323380315
492.16015600000003,87.691406,0.9994736245174874,7.945276952890276
492.86328100000003,88.042969,0.9968417340039771,7.958646681596198
493.77343800000006,89.023437,0.9895016998479355,7.975953066904352
494.61718800000006,88.320312,0.9947654733887005,7.991996741351458
495.390625,88.671875,0.99213358287519,8.006703433420608
496.30078100000003,87.339844,1.002105507544742,8.024009799714037
497.140625,88.042969,0.9968417340039771,8.039979202644236
497.77343800000006,88.953125,0.9900280734588841,8.052011967986928
498.33203100000003,88.671875,0.99213358287519,8.062633460420033
499.171875,88.25,0.9952918469996491,8.07860286335023
500.011719,88.671875,0.99213358287519,8.09457226628043
500.714844,88.460937,0.9937127186805474,8.107941994986351
501.34765600000003,87.828125,0.9984501111241081,8.11997474131432
501.76953100000003,88.671875,0.99213358287519,8.127996578537871
502.121094,88.042969,0.9968417340039771,8.134681452398196
502.746094,88.25,0.9952918469996491,8.14656565569235
503.37890600000003,88.671875,0.99213358287519,8.158598402020315
503.871094,87.757812,0.9989764922213125,8.167957221621823
504.28906300000006,87.898437,0.9979237375131594,8.17590478732847
504.57031300000006,88.109375,0.996344601707802,8.181252678810838
504.855469,87.339844,1.002105507544742,8.186674841810113
505.0625,87.476562,1.0010820016376185,8.190611479397619
505.55078100000003,88.042969,0.9968417340039771,8.199896008467496
506.25781300000006,88.042969,0.9968417340039771,8.21334002770505
506.95703100000003,87.972656,0.9973681151011814,8.226635465879339
507.65625,88.53125,0.9931863375833431,8.239930923068354
508.50390600000003,88.601562,0.9926599639723944,8.256048869032366
509.0625,87.550781,1.0005263792256405,8.266670380480196
509.621094,87.621094,0.9999999981284361,8.277291891928027
510.25390600000003,87.828125,0.9984501111241081,8.289324638255994
510.671875,87.757812,0.9989764922213125,8.297272203962638
511.02343800000006,87.40625,1.0016083752485672,8.303957077822965
511.30468800000006,88.042969,0.9968417340039771,8.309304969305332
511.58203100000003,89.023437,0.9895016998479355,8.314578570256067
512.0742190000001,88.320312,0.9947654733887005,8.323937389857576
512.492188,87.128906,1.0036846433500994,8.331884955564222
512.566406,89.089844,0.9890045600655047,8.333296190444358
512.707031,88.179687,0.9958182280968534,8.335970136185543
512.914063,88.953125,0.9900280734588841,8.339906792787776
513.3398440000001,88.671875,0.99213358287519,8.348002901528236
513.6875,88.320312,0.9947654733887005,8.354613484856925
514.109375,87.550781,1.0005263792256405,8.362635322080479
514.179688,88.882812,0.9905544545560884,8.363972304458434
514.460938,88.179687,0.9958182280968534,8.369320195940803
514.6679690000001,88.042969,0.9968417340039771,8.373256833528309
514.742188,88.25,0.9952918469996491,8.37466808742317
515.164063,88.8125,0.9910808281670371,8.382689924646725
515.441406,88.601562,0.9926599639723944,8.38796352559746
515.6523440000001,87.898437,0.9979237375131594,8.3919744537166
515.859375,87.691406,0.9994736245174874,8.395911091304106
516.285156,87.476562,1.0010820016376185,8.404007200044566
516.773438,88.671875,0.99213358287519,8.413291748129168
517.265625,87.476562,1.0010820016376185,8.42265054871595
517.753906,88.53125,0.9931863375833431,8.431935077785825
518.242188,88.042969,0.9968417340039771,8.441219625870426
518.664063,88.320312,0.9947654733887005,8.44924146309398
519.15625,88.179687,0.9958182280968534,8.458600263680761
519.578125,87.972656,0.9973681151011814,8.466622100904313
520.4179690000001,87.691406,0.9994736245174874,8.482591503834513
521.1210940000001,87.269531,1.0026318886419465,8.495961232540436
521.679688,88.042969,0.9968417340039771,8.506582743988265
522.1054690000001,88.460937,0.9937127186805474,8.514678852728727
522.664063,87.691406,0.9994736245174874,8.525300364176555
523.085938,87.691406,0.9994736245174874,8.533322201400109
523.503906,88.460937,0.9937127186805474,8.541269748092029
524.1367190000001,87.828125,0.9984501111241081,8.553302513434723
524.5585940000001,86.917969,1.005263771669201,8.561324350658275
524.910156,88.25,0.9952918469996491,8.568009205503872
525.328125,86.917969,1.005263771669201,8.575956771210517
525.535156,89.511719,0.9858462959410458,8.579893408798025
525.46875,88.320312,0.9947654733887005,8.578630716951702
525.398438,87.40625,1.0016083752485672,8.577293753588474
525.535156,87.691406,0.9994736245174874,8.579893408798025
525.8867190000001,87.269531,1.0026318886419465,8.58657828265835
526.382813,88.320312,0.9947654733887005,8.596011373776763
526.8710940000001,87.550781,1.0005263792256405,8.60529590284664
527.503906,88.738281,0.9916364505790151,8.617328649174606
527.992188,88.601562,0.9926599639723944,8.626613197259207
528.5585940000001,87.195312,1.0031875110539243,8.637383251740852
529.0429690000001,88.601562,0.9926599639723944,8.646593509293819
529.46875,88.109375,0.996344601707802,8.65468961803428
530.097656,87.339844,1.002105507544742,8.666648092845339
530.941406,88.25,0.9952918469996491,8.682691767292445
531.707031,87.898437,0.9979237375131594,8.697249916327781
532.484375,88.042969,0.9968417340039771,8.712030898928564
533.179688,88.25,0.9952918469996491,8.725252084600672
533.675781,88.25,0.9952918469996491,8.734685156704362
534.0898440000001,88.53125,0.9931863375833431,8.742558450894101
534.515625,87.972656,0.9973681151011814,8.750654559634562
534.863281,88.320312,0.9947654733887005,8.757265142963252
535.144531,88.179687,0.9958182280968534,8.762613034445621
535.4960940000001,87.898437,0.9979237375131594,8.769297908305946
535.984375,88.109375,0.996344601707802,8.77858243737582
536.410156,88.179687,0.9958182280968534,8.78667854611628
536.4804690000001,87.828125,0.9984501111241081,8.788015528494237
536.8242190000001,88.8125,0.9910808281670371,8.79455184030602
537.457031,87.550781,1.0005263792256405,8.806584586633985
538.160156,88.25,0.9952918469996491,8.819954315339906
538.7929690000001,88.109375,0.996344601707802,8.8319870806826
539.2148440000001,87.621094,0.9999999981284361,8.840008917906154
539.425781,87.621094,0.9999999981284361,8.844019827010566
539.632813,87.828125,0.9984501111241081,8.8479564836128
539.910156,87.40625,1.0016083752485672,8.853230084563535
540.265625,87.691406,0.9994736245174874,8.859989229940766
540.5429690000001,88.25,0.9952918469996491,8.865262849906228
540.5429690000001,88.386719,0.9942683336062698,8.865262849906228
540.8242190000001,87.269531,1.0026318886419465,8.870610741388596
540.9648440000001,88.671875,0.99213358287519,8.87328468712978
541.039063,88.042969,0.9968417340039771,8.874695941024642
541.316406,88.179687,0.9958182280968534,8.879969541975377
541.9492190000001,87.339844,1.002105507544742,8.892002307318071
542.5742190000001,88.53125,0.9931863375833431,8.903886510612224
543.2773440000001,87.757812,0.9989764922213125,8.917256239318146
543.910156,88.109375,0.996344601707802,8.92928898564611
544.332031,88.25,0.9952918469996491,8.937310822869664
544.613281,88.179687,0.9958182280968534,8.942658714352033
544.75,88.460937,0.9937127186805474,8.94525838857631
544.894531,88.25,0.9952918469996491,8.9480066058344
544.9648440000001,88.601562,0.9926599639723944,8.949343588212358
545.171875,87.898437,0.9979237375131594,8.953280225799862
545.523438,88.320312,0.9947654733887005,8.959965099660188
546.2929690000001,88.109375,0.996344601707802,8.974597520212432
547.066406,87.40625,1.0016083752485672,8.989304212281581
